ID: 1, age: 90, gender: 13, martial: 70, race: 61, birth: 74, lang: 10, occ: 24, income: 5
ID: 547, age: 51, gender: 79, martial: 91, race: 71, birth: 24, lang: 99, occ: 62, income: 86
ID: 548, age: 89, gender: 58, martial: 60, race: 31, birth: 86, lang: 56, occ: 96, income: 97
ID: 549, age: 93, gender: 91, martial: 10, race: 37, birth: 17, lang: 1, occ: 61, income: 8
ID: 550, age: 87, gender: 27, martial: 37, race: 1, birth: 17, lang: 57, occ: 73, income: 49
ID: 551, age: 18, gender: 73, martial: 42, race: 69, birth: 22, lang: 63, occ: 78, income: 99
ID: 552, age: 50, gender: 11, martial: 67, race: 42, birth: 21, lang: 56, occ: 82, income: 38
ID: 553, age: 76, gender: 63, martial: 11, race: 26, birth: 69, lang: 20, occ: 64, income: 80
ID: 554, age: 9, gender: 76, martial: 20, race: 10, birth: 37, lang: 93, occ: 20, income: 36
ID: 555, age: 76, gender: 89, martial: 9, race: 86, birth: 19, lang: 84, occ: 91, income: 98
ID: 556, age: 45, gender: 36, martial: 61, race: 64, birth: 86, lang: 98, occ: 45, income: 91
ID: 557, age: 8, gender: 27, martial: 29, race: 72, birth: 51, lang: 66, occ: 8, income: 25
ID: 558, age: 42, gender: 73, martial: 74, race: 92, birth: 12, lang: 98, occ: 72, income: 2
ID: 559, age: 10, gender: 80, martial: 2, race: 67, birth: 4, lang: 13, occ: 57, income: 18
ID: 560, age: 68, gender: 61, martial: 85, race: 91, birth: 64, lang: 96, occ: 30, income: 0
ID: 561, age: 63, gender: 26, martial: 99, race: 9, birth: 65, lang: 20, occ: 80, income: 93
ID: 562, age: 68, gender: 11, martial: 49, race: 50, birth: 16, lang: 75, occ: 24, income: 72
ID: 563, age: 31, gender: 88, martial: 5, race: 79, birth: 77, lang: 72, occ: 76, income: 58
ID: 564, age: 67, gender: 95, martial: 61, race: 21, birth: 27, lang: 47, occ: 36, income: 35
ID: 565, age: 43, gender: 66, martial: 10, race: 19, birth: 2, lang: 84, occ: 67, income: 41
ID: 566, age: 1, gender: 57, martial: 22, race: 42, birth: 37, lang: 59, occ: 41, income: 86
ID: 567, age: 22, gender: 61, martial: 18, race: 35, birth: 30, lang: 78, occ: 30, income: 99
ID: 568, age: 62, gender: 47, martial: 97, race: 69, birth: 28, lang: 49, occ: 8, income: 55
ID: 569, age: 81, gender: 78, martial: 83, race: 94, birth: 35, lang: 65, occ: 32, income: 16
ID: 570, age: 63, gender: 72, martial: 27, race: 64, birth: 19, lang: 70, occ: 90, income: 24
ID: 571, age: 28, gender: 67, martial: 6, race: 21, birth: 44, lang: 45, occ: 2, income: 9
ID: 572, age: 86, gender: 51, martial: 56, race: 17, birth: 36, lang: 8, occ: 68, income: 67
ID: 573, age: 75, gender: 67, martial: 52, race: 99, birth: 34, lang: 21, occ: 16, income: 40
ID: 574, age: 26, gender: 74, martial: 18, race: 17, birth: 58, lang: 94, occ: 37, income: 94
ID: 575, age: 45, gender: 22, martial: 42, race: 26, birth: 42, lang: 23, occ: 19, income: 21
ID: 576, age: 26, gender: 66, martial: 84, race: 86, birth: 80, lang: 81, occ: 30, income: 62
ID: 577, age: 37, gender: 27, martial: 80, race: 43, birth: 51, lang: 13, occ: 39, income: 0
ID: 578, age: 13, gender: 65, martial: 74, race: 92, birth: 87, lang: 48, occ: 73, income: 70
ID: 579, age: 93, gender: 16, martial: 29, race: 30, birth: 71, lang: 7, occ: 88, income: 93
ID: 580, age: 87, gender: 24, martial: 43, race: 34, birth: 98, lang: 25, occ: 50, income: 59
ID: 581, age: 40, gender: 67, martial: 17, race: 70, birth: 78, lang: 38, occ: 37, income: 82
ID: 582, age: 35, gender: 48, martial: 96, race: 89, birth: 35, lang: 79, occ: 15, income: 91
ID: 583, age: 47, gender: 12, martial: 27, race: 36, birth: 67, lang: 58, occ: 7, income: 85
ID: 584, age: 67, gender: 50, martial: 70, race: 32, birth: 63, lang: 45, occ: 89, income: 77
ID: 585, age: 49, gender: 73, martial: 64, race: 58, birth: 81, lang: 45, occ: 41, income: 59
ID: 586, age: 86, gender: 8, martial: 84, race: 1, birth: 21, lang: 36, occ: 4, income: 80
ID: 587, age: 23, gender: 27, martial: 18, race: 94, birth: 79, lang: 5, occ: 67, income: 43
ID: 588, age: 6, gender: 59, martial: 89, race: 94, birth: 92, lang: 86, occ: 72, income: 7
ID: 589, age: 52, gender: 42, martial: 13, race: 20, birth: 40, lang: 39, occ: 56, income: 30
ID: 590, age: 58, gender: 56, martial: 34, race: 15, birth: 18, lang: 26, occ: 78, income: 17
ID: 591, age: 91, gender: 22, martial: 17, race: 32, birth: 47, lang: 38, occ: 62, income: 53
ID: 592, age: 32, gender: 46, martial: 94, race: 50, birth: 88, lang: 83, occ: 61, income: 41
ID: 593, age: 20, gender: 75, martial: 14, race: 50, birth: 23, lang: 72, occ: 85, income: 50
ID: 594, age: 41, gender: 18, martial: 47, race: 88, birth: 60, lang: 38, occ: 1, income: 93
ID: 595, age: 19, gender: 84, martial: 63, race: 25, birth: 93, lang: 41, occ: 8, income: 9
ID: 596, age: 17, gender: 58, martial: 5, race: 14, birth: 74, lang: 59, occ: 20, income: 24
ID: 597, age: 42, gender: 65, martial: 67, race: 97, birth: 45, lang: 40, occ: 83, income: 42
ID: 598, age: 63, gender: 50, martial: 73, race: 2, birth: 9, lang: 2, occ: 55, income: 69
ID: 599, age: 79, gender: 30, martial: 93, race: 55, birth: 59, lang: 8, occ: 91, income: 81
ID: 600, age: 40, gender: 96, martial: 16, race: 46, birth: 79, lang: 6, occ: 89, income: 13
ID: 601, age: 25, gender: 43, martial: 2, race: 4, birth: 49, lang: 85, occ: 36, income: 99
ID: 602, age: 52, gender: 28, martial: 84, race: 71, birth: 12, lang: 34, occ: 46, income: 58
ID: 603, age: 46, gender: 14, martial: 41, race: 33, birth: 83, lang: 11, occ: 88, income: 28
ID: 604, age: 40, gender: 69, martial: 74, race: 41, birth: 28, lang: 78, occ: 72, income: 82
ID: 605, age: 19, gender: 92, martial: 85, race: 9, birth: 67, lang: 41, occ: 6, income: 11
ID: 606, age: 90, gender: 6, martial: 63, race: 62, birth: 54, lang: 83, occ: 78, income: 83
ID: 607, age: 46, gender: 84, martial: 92, race: 11, birth: 85, lang: 25, occ: 70, income: 52
ID: 608, age: 51, gender: 98, martial: 95, race: 88, birth: 57, lang: 74, occ: 62, income: 16
ID: 609, age: 59, gender: 34, martial: 62, race: 24, birth: 63, lang: 18, occ: 39, income: 2
ID: 610, age: 37, gender: 97, martial: 72, race: 85, birth: 55, lang: 13, occ: 69, income: 40
ID: 611, age: 83, gender: 51, martial: 10, race: 67, birth: 5, lang: 74, occ: 23, income: 42
ID: 612, age: 27, gender: 64, martial: 39, race: 73, birth: 13, lang: 41, occ: 78, income: 24
ID: 613, age: 38, gender: 66, martial: 76, race: 97, birth: 7, lang: 42, occ: 35, income: 30
ID: 614, age: 46, gender: 72, martial: 42, race: 4, birth: 83, lang: 45, occ: 80, income: 98
ID: 615, age: 85, gender: 16, martial: 55, race: 9, birth: 32, lang: 51, occ: 98, income: 65
ID: 616, age: 30, gender: 86, martial: 15, race: 48, birth: 58, lang: 98, occ: 9, income: 33
ID: 617, age: 7, gender: 89, martial: 56, race: 57, birth: 99, lang: 37, occ: 80, income: 2
ID: 618, age: 94, gender: 38, martial: 14, race: 77, birth: 92, lang: 90, occ: 34, income: 88
ID: 619, age: 81, gender: 59, martial: 47, race: 48, birth: 73, lang: 79, occ: 41, income: 12
ID: 620, age: 78, gender: 86, martial: 78, race: 76, birth: 56, lang: 40, occ: 9, income: 56
ID: 621, age: 20, gender: 26, martial: 19, race: 32, birth: 67, lang: 30, occ: 76, income: 58
ID: 622, age: 95, gender: 81, martial: 2, race: 82, birth: 35, lang: 12, occ: 68, income: 6
ID: 623, age: 67, gender: 25, martial: 79, race: 59, birth: 44, lang: 20, occ: 12, income: 95
ID: 624, age: 58, gender: 48, martial: 62, race: 47, birth: 17, lang: 23, occ: 17, income: 41
ID: 625, age: 55, gender: 94, martial: 52, race: 49, birth: 22, lang: 25, occ: 78, income: 90
ID: 626, age: 55, gender: 2, martial: 24, race: 60, birth: 55, lang: 42, occ: 6, income: 72
ID: 627, age: 95, gender: 15, martial: 77, race: 54, birth: 48, lang: 99, occ: 22, income: 36
ID: 628, age: 95, gender: 52, martial: 12, race: 5, birth: 94, lang: 64, occ: 91, income: 46
ID: 629, age: 6, gender: 47, martial: 11, race: 33, birth: 40, lang: 17, occ: 29, income: 90
ID: 630, age: 2, gender: 84, martial: 15, race: 66, birth: 29, lang: 13, occ: 90, income: 69
ID: 631, age: 59, gender: 38, martial: 18, race: 13, birth: 43, lang: 2, occ: 84, income: 37
ID: 632, age: 58, gender: 61, martial: 57, race: 67, birth: 66, lang: 53, occ: 3, income: 61
ID: 633, age: 62, gender: 30, martial: 97, race: 41, birth: 24, lang: 50, occ: 30, income: 39
ID: 634, age: 0, gender: 60, martial: 27, race: 10, birth: 5, lang: 91, occ: 95, income: 87
ID: 635, age: 93, gender: 36, martial: 34, race: 32, birth: 76, lang: 43, occ: 62, income: 63
ID: 636, age: 90, gender: 66, martial: 72, race: 99, birth: 56, lang: 59, occ: 41, income: 89
ID: 637, age: 53, gender: 57, martial: 97, race: 14, birth: 95, lang: 14, occ: 16, income: 2
ID: 638, age: 43, gender: 55, martial: 71, race: 28, birth: 3, lang: 11, occ: 0, income: 92
ID: 639, age: 73, gender: 11, martial: 8, race: 32, birth: 66, lang: 20, occ: 98, income: 33
ID: 640, age: 50, gender: 90, martial: 96, race: 95, birth: 0, lang: 30, occ: 23, income: 49
ID: 641, age: 46, gender: 36, martial: 55, race: 54, birth: 31, lang: 45, occ: 5, income: 65
ID: 642, age: 52, gender: 31, martial: 56, race: 18, birth: 87, lang: 1, occ: 47, income: 7
ID: 643, age: 60, gender: 13, martial: 81, race: 59, birth: 39, lang: 70, occ: 51, income: 55
ID: 644, age: 8, gender: 2, martial: 51, race: 91, birth: 52, lang: 61, occ: 95, income: 56
ID: 645, age: 14, gender: 61, martial: 76, race: 54, birth: 14, lang: 39, occ: 99, income: 8
ID: 646, age: 78, gender: 46, martial: 32, race: 71, birth: 42, lang: 1, occ: 62, income: 23
ID: 647, age: 58, gender: 7, martial: 82, race: 1, birth: 46, lang: 17, occ: 68, income: 35
ID: 648, age: 32, gender: 81, martial: 16, race: 71, birth: 21, lang: 62, occ: 68, income: 77
ID: 649, age: 72, gender: 36, martial: 59, race: 97, birth: 22, lang: 46, occ: 21, income: 15
ID: 650, age: 57, gender: 23, martial: 64, race: 70, birth: 45, lang: 66, occ: 37, income: 74
ID: 651, age: 56, gender: 96, martial: 11, race: 27, birth: 86, lang: 4, occ: 92, income: 32
ID: 652, age: 41, gender: 86, martial: 59, race: 74, birth: 2, lang: 77, occ: 58, income: 79
ID: 653, age: 18, gender: 53, martial: 51, race: 92, birth: 81, lang: 15, occ: 33, income: 32
ID: 654, age: 69, gender: 20, martial: 38, race: 84, birth: 63, lang: 63, occ: 20, income: 41
ID: 655, age: 18, gender: 66, martial: 3, race: 87, birth: 10, lang: 7, occ: 24, income: 83
ID: 656, age: 39, gender: 32, martial: 7, race: 7, birth: 39, lang: 21, occ: 96, income: 13
ID: 657, age: 92, gender: 55, martial: 25, race: 51, birth: 37, lang: 20, occ: 48, income: 92
ID: 658, age: 44, gender: 3, martial: 28, race: 9, birth: 82, lang: 7, occ: 71, income: 45
ID: 659, age: 30, gender: 10, martial: 73, race: 17, birth: 92, lang: 54, occ: 62, income: 4
ID: 660, age: 35, gender: 19, martial: 53, race: 91, birth: 28, lang: 21, occ: 83, income: 21
ID: 661, age: 62, gender: 97, martial: 28, race: 16, birth: 5, lang: 72, occ: 39, income: 1
ID: 662, age: 41, gender: 5, martial: 51, race: 37, birth: 60, lang: 96, occ: 57, income: 99
ID: 663, age: 57, gender: 12, martial: 48, race: 36, birth: 30, lang: 85, occ: 11, income: 13
ID: 664, age: 40, gender: 10, martial: 56, race: 38, birth: 74, lang: 85, occ: 33, income: 31
ID: 665, age: 61, gender: 26, martial: 46, race: 62, birth: 64, lang: 97, occ: 82, income: 95
ID: 666, age: 90, gender: 34, martial: 79, race: 77, birth: 40, lang: 74, occ: 74, income: 3
ID: 667, age: 51, gender: 36, martial: 36, race: 19, birth: 79, lang: 72, occ: 71, income: 42
ID: 668, age: 78, gender: 99, martial: 87, race: 30, birth: 7, lang: 77, occ: 74, income: 69
ID: 669, age: 98, gender: 46, martial: 20, race: 43, birth: 84, lang: 42, occ: 96, income: 22
ID: 670, age: 45, gender: 65, martial: 25, race: 51, birth: 23, lang: 39, occ: 72, income: 46
ID: 671, age: 46, gender: 19, martial: 65, race: 25, birth: 16, lang: 76, occ: 89, income: 96
ID: 672, age: 58, gender: 51, martial: 5, race: 36, birth: 21, lang: 53, occ: 96, income: 39
ID: 673, age: 63, gender: 47, martial: 40, race: 17, birth: 48, lang: 42, occ: 45, income: 53
ID: 674, age: 11, gender: 13, martial: 55, race: 63, birth: 15, lang: 38, occ: 38, income: 12
ID: 675, age: 45, gender: 67, martial: 98, race: 54, birth: 21, lang: 79, occ: 89, income: 44
ID: 676, age: 83, gender: 93, martial: 70, race: 78, birth: 35, lang: 19, occ: 73, income: 47
ID: 677, age: 44, gender: 49, martial: 79, race: 80, birth: 33, lang: 32, occ: 87, income: 16
ID: 678, age: 39, gender: 95, martial: 77, race: 43, birth: 32, lang: 12, occ: 87, income: 69
ID: 679, age: 72, gender: 18, martial: 80, race: 73, birth: 73, lang: 13, occ: 75, income: 66
ID: 680, age: 76, gender: 19, martial: 52, race: 60, birth: 83, lang: 7, occ: 37, income: 5
ID: 681, age: 51, gender: 20, martial: 10, race: 82, birth: 24, lang: 61, occ: 51, income: 92
ID: 682, age: 28, gender: 36, martial: 30, race: 9, birth: 45, lang: 83, occ: 32, income: 50
ID: 683, age: 87, gender: 3, martial: 71, race: 82, birth: 31, lang: 1, occ: 49, income: 5
ID: 684, age: 59, gender: 97, martial: 42, race: 15, birth: 69, lang: 23, occ: 63, income: 9
ID: 685, age: 23, gender: 26, martial: 56, race: 73, birth: 75, lang: 83, occ: 10, income: 93
ID: 686, age: 49, gender: 30, martial: 56, race: 91, birth: 50, lang: 20, occ: 61, income: 88
ID: 687, age: 63, gender: 27, martial: 83, race: 2, birth: 40, lang: 80, occ: 31, income: 58
ID: 688, age: 85, gender: 25, martial: 33, race: 92, birth: 14, lang: 84, occ: 50, income: 46
ID: 689, age: 57, gender: 92, martial: 90, race: 17, birth: 69, lang: 12, occ: 9, income: 44
ID: 690, age: 30, gender: 96, martial: 89, race: 72, birth: 47, lang: 7, occ: 64, income: 3
ID: 691, age: 58, gender: 90, martial: 98, race: 11, birth: 75, lang: 70, occ: 76, income: 20
ID: 692, age: 56, gender: 78, martial: 49, race: 60, birth: 41, lang: 24, occ: 27, income: 48
ID: 693, age: 89, gender: 85, martial: 69, race: 33, birth: 27, lang: 25, occ: 43, income: 10
ID: 694, age: 6, gender: 36, martial: 32, race: 34, birth: 6, lang: 36, occ: 44, income: 33
ID: 695, age: 5, gender: 81, martial: 24, race: 57, birth: 71, lang: 33, occ: 59, income: 60
ID: 696, age: 17, gender: 20, martial: 29, race: 7, birth: 11, lang: 98, occ: 5, income: 51
ID: 697, age: 52, gender: 46, martial: 34, race: 67, birth: 57, lang: 97, occ: 45, income: 72
ID: 698, age: 26, gender: 71, martial: 99, race: 66, birth: 64, lang: 10, occ: 82, income: 78
ID: 699, age: 31, gender: 72, martial: 31, race: 80, birth: 15, lang: 50, occ: 4, income: 58
ID: 700, age: 72, gender: 65, martial: 15, race: 0, birth: 96, lang: 95, occ: 71, income: 89
ID: 701, age: 79, gender: 84, martial: 28, race: 48, birth: 31, lang: 29, occ: 14, income: 12
ID: 702, age: 51, gender: 55, martial: 66, race: 93, birth: 29, lang: 95, occ: 94, income: 10
ID: 703, age: 78, gender: 87, martial: 91, race: 89, birth: 3, lang: 66, occ: 57, income: 23
ID: 704, age: 13, gender: 86, martial: 43, race: 49, birth: 14, lang: 26, occ: 34, income: 62
ID: 705, age: 58, gender: 37, martial: 29, race: 95, birth: 58, lang: 45, occ: 67, income: 58
ID: 706, age: 26, gender: 72, martial: 94, race: 51, birth: 69, lang: 87, occ: 85, income: 75
ID: 707, age: 44, gender: 71, martial: 21, race: 82, birth: 93, lang: 82, occ: 91, income: 52
ID: 708, age: 2, gender: 21, martial: 96, race: 92, birth: 56, lang: 58, occ: 49, income: 55
ID: 709, age: 23, gender: 21, martial: 50, race: 47, birth: 63, lang: 61, occ: 66, income: 15
ID: 710, age: 58, gender: 17, martial: 16, race: 6, birth: 39, lang: 44, occ: 60, income: 35
ID: 711, age: 27, gender: 85, martial: 26, race: 72, birth: 41, lang: 3, occ: 99, income: 7
ID: 712, age: 59, gender: 22, martial: 57, race: 43, birth: 20, lang: 35, occ: 95, income: 75
ID: 713, age: 21, gender: 98, martial: 95, race: 34, birth: 23, lang: 22, occ: 83, income: 23
ID: 714, age: 70, gender: 24, martial: 78, race: 10, birth: 13, lang: 60, occ: 42, income: 55
ID: 715, age: 29, gender: 29, martial: 97, race: 54, birth: 2, lang: 11, occ: 27, income: 29
ID: 716, age: 97, gender: 47, martial: 72, race: 74, birth: 88, lang: 49, occ: 65, income: 44
ID: 717, age: 23, gender: 15, martial: 70, race: 16, birth: 93, lang: 72, occ: 21, income: 7
ID: 718, age: 35, gender: 93, martial: 60, race: 5, birth: 23, lang: 36, occ: 75, income: 12
ID: 719, age: 50, gender: 23, martial: 18, race: 53, birth: 94, lang: 37, occ: 56, income: 88
ID: 720, age: 8, gender: 59, martial: 37, race: 49, birth: 9, lang: 38, occ: 25, income: 35
ID: 721, age: 66, gender: 1, martial: 17, race: 2, birth: 78, lang: 2, occ: 31, income: 10
ID: 722, age: 42, gender: 37, martial: 86, race: 2, birth: 50, lang: 41, occ: 89, income: 44
ID: 723, age: 32, gender: 98, martial: 11, race: 44, birth: 48, lang: 36, occ: 74, income: 43
ID: 724, age: 87, gender: 98, martial: 52, race: 77, birth: 89, lang: 41, occ: 88, income: 88
ID: 725, age: 65, gender: 56, martial: 18, race: 69, birth: 38, lang: 65, occ: 0, income: 36
ID: 726, age: 79, gender: 56, martial: 4, race: 36, birth: 14, lang: 67, occ: 98, income: 60
ID: 727, age: 96, gender: 7, martial: 78, race: 7, birth: 75, lang: 80, occ: 44, income: 30
ID: 728, age: 41, gender: 36, martial: 83, race: 5, birth: 96, lang: 85, occ: 0, income: 19
ID: 729, age: 84, gender: 22, martial: 87, race: 72, birth: 4, lang: 31, occ: 53, income: 35
ID: 730, age: 24, gender: 5, martial: 6, race: 94, birth: 74, lang: 98, occ: 89, income: 37
ID: 731, age: 35, gender: 5, martial: 10, race: 16, birth: 57, lang: 51, occ: 85, income: 50
ID: 732, age: 14, gender: 61, martial: 19, race: 26, birth: 68, lang: 83, occ: 91, income: 63
ID: 733, age: 69, gender: 81, martial: 92, race: 31, birth: 97, lang: 70, occ: 92, income: 73
ID: 734, age: 87, gender: 4, martial: 0, race: 37, birth: 28, lang: 43, occ: 79, income: 82
ID: 735, age: 33, gender: 89, martial: 54, race: 70, birth: 2, lang: 96, occ: 8, income: 86
ID: 736, age: 65, gender: 37, martial: 66, race: 92, birth: 23, lang: 53, occ: 72, income: 45
ID: 737, age: 86, gender: 59, martial: 95, race: 52, birth: 90, lang: 14, occ: 8, income: 58
ID: 738, age: 92, gender: 2, martial: 71, race: 6, birth: 63, lang: 14, occ: 54, income: 26
ID: 739, age: 1, gender: 35, martial: 35, race: 4, birth: 49, lang: 46, occ: 50, income: 79
ID: 740, age: 65, gender: 69, martial: 14, race: 7, birth: 52, lang: 25, occ: 40, income: 60
ID: 741, age: 8, gender: 13, martial: 18, race: 30, birth: 27, lang: 7, occ: 83, income: 74
ID: 742, age: 82, gender: 23, martial: 25, race: 51, birth: 31, lang: 71, occ: 80, income: 72
ID: 743, age: 69, gender: 81, martial: 18, race: 9, birth: 80, lang: 31, occ: 22, income: 75
ID: 744, age: 47, gender: 31, martial: 94, race: 73, birth: 66, lang: 73, occ: 58, income: 59
ID: 745, age: 34, gender: 67, martial: 92, race: 9, birth: 59, lang: 26, occ: 91, income: 77
ID: 746, age: 91, gender: 57, martial: 40, race: 15, birth: 75, lang: 65, occ: 90, income: 72
ID: 747, age: 18, gender: 45, martial: 52, race: 59, birth: 24, lang: 71, occ: 40, income: 62
ID: 748, age: 43, gender: 35, martial: 67, race: 13, birth: 36, lang: 84, occ: 19, income: 11
ID: 749, age: 30, gender: 54, martial: 22, race: 6, birth: 68, lang: 2, occ: 14, income: 58
ID: 750, age: 74, gender: 19, martial: 14, race: 59, birth: 28, lang: 57, occ: 19, income: 12
ID: 751, age: 9, gender: 83, martial: 95, race: 46, birth: 65, lang: 98, occ: 42, income: 54
ID: 752, age: 97, gender: 23, martial: 81, race: 87, birth: 80, lang: 45, occ: 67, income: 14
ID: 753, age: 64, gender: 83, martial: 71, race: 51, birth: 53, lang: 17, occ: 77, income: 95
ID: 754, age: 12, gender: 76, martial: 15, race: 6, birth: 2, lang: 44, occ: 40, income: 90
ID: 755, age: 88, gender: 13, martial: 61, race: 21, birth: 3, lang: 78, occ: 26, income: 57
ID: 756, age: 38, gender: 17, martial: 43, race: 91, birth: 20, lang: 68, occ: 10, income: 81
ID: 757, age: 97, gender: 88, martial: 26, race: 6, birth: 24, lang: 91, occ: 35, income: 20
ID: 758, age: 56, gender: 89, martial: 27, race: 99, birth: 76, lang: 51, occ: 32, income: 18
ID: 759, age: 13, gender: 66, martial: 76, race: 80, birth: 78, lang: 11, occ: 67, income: 5
ID: 760, age: 2, gender: 21, martial: 51, race: 29, birth: 82, lang: 33, occ: 86, income: 39
ID: 761, age: 61, gender: 93, martial: 66, race: 43, birth: 44, lang: 26, occ: 64, income: 38
ID: 762, age: 80, gender: 57, martial: 79, race: 23, birth: 49, lang: 90, occ: 44, income: 50
ID: 763, age: 36, gender: 44, martial: 77, race: 97, birth: 78, lang: 59, occ: 68, income: 98
ID: 764, age: 70, gender: 47, martial: 91, race: 80, birth: 45, lang: 70, occ: 77, income: 16
ID: 765, age: 41, gender: 64, martial: 60, race: 91, birth: 51, lang: 15, occ: 25, income: 8
ID: 766, age: 83, gender: 65, martial: 47, race: 85, birth: 32, lang: 90, occ: 54, income: 57
ID: 767, age: 69, gender: 5, martial: 58, race: 53, birth: 17, lang: 14, occ: 76, income: 68
ID: 768, age: 27, gender: 90, martial: 66, race: 19, birth: 20, lang: 67, occ: 75, income: 87
ID: 769, age: 27, gender: 77, martial: 46, race: 70, birth: 35, lang: 30, occ: 57, income: 92
ID: 770, age: 87, gender: 74, martial: 76, race: 19, birth: 38, lang: 11, occ: 19, income: 53
ID: 771, age: 37, gender: 79, martial: 61, race: 98, birth: 58, lang: 56, occ: 40, income: 52
ID: 772, age: 57, gender: 86, martial: 0, race: 13, birth: 7, lang: 9, occ: 46, income: 88
ID: 773, age: 68, gender: 58, martial: 69, race: 15, birth: 79, lang: 92, occ: 68, income: 9
ID: 774, age: 51, gender: 47, martial: 84, race: 98, birth: 60, lang: 58, occ: 70, income: 41
ID: 775, age: 56, gender: 12, martial: 40, race: 68, birth: 74, lang: 9, occ: 55, income: 24
ID: 776, age: 35, gender: 9, martial: 54, race: 25, birth: 52, lang: 16, occ: 73, income: 87
ID: 777, age: 64, gender: 58, martial: 25, race: 23, birth: 38, lang: 14, occ: 1, income: 23
ID: 778, age: 77, gender: 96, martial: 23, race: 53, birth: 45, lang: 24, occ: 68, income: 95
ID: 779, age: 37, gender: 54, martial: 16, race: 98, birth: 98, lang: 4, occ: 57, income: 78
ID: 780, age: 0, gender: 2, martial: 98, race: 77, birth: 67, lang: 89, occ: 22, income: 41
ID: 781, age: 40, gender: 90, martial: 0, race: 93, birth: 74, lang: 90, occ: 68, income: 51
ID: 782, age: 19, gender: 3, martial: 34, race: 89, birth: 25, lang: 86, occ: 14, income: 20
ID: 783, age: 68, gender: 79, martial: 24, race: 75, birth: 42, lang: 17, occ: 7, income: 92
ID: 784, age: 69, gender: 27, martial: 37, race: 18, birth: 75, lang: 35, occ: 68, income: 98
ID: 785, age: 94, gender: 44, martial: 86, race: 21, birth: 51, lang: 44, occ: 69, income: 58
ID: 786, age: 8, gender: 14, martial: 22, race: 64, birth: 42, lang: 19, occ: 30, income: 53
ID: 787, age: 58, gender: 77, martial: 81, race: 7, birth: 8, lang: 50, occ: 31, income: 81
ID: 788, age: 60, gender: 37, martial: 13, race: 2, birth: 67, lang: 85, occ: 64, income: 49
ID: 789, age: 24, gender: 2, martial: 7, race: 19, birth: 8, lang: 63, occ: 33, income: 34
ID: 790, age: 29, gender: 14, martial: 81, race: 96, birth: 6, lang: 67, occ: 21, income: 89
ID: 791, age: 0, gender: 82, martial: 67, race: 98, birth: 24, lang: 38, occ: 17, income: 64
ID: 792, age: 19, gender: 97, martial: 56, race: 32, birth: 85, lang: 67, occ: 67, income: 31
ID: 793, age: 62, gender: 37, martial: 81, race: 20, birth: 13, lang: 27, occ: 61, income: 41
ID: 794, age: 54, gender: 80, martial: 34, race: 37, birth: 50, lang: 68, occ: 4, income: 2
ID: 795, age: 72, gender: 54, martial: 12, race: 89, birth: 54, lang: 78, occ: 70, income: 3
ID: 796, age: 23, gender: 35, martial: 7, race: 30, birth: 64, lang: 58, occ: 73, income: 31
ID: 797, age: 49, gender: 3, martial: 74, race: 95, birth: 41, lang: 36, occ: 62, income: 68
ID: 798, age: 61, gender: 74, martial: 80, race: 57, birth: 68, lang: 0, occ: 23, income: 30
ID: 799, age: 99, gender: 15, martial: 21, race: 16, birth: 91, lang: 15, occ: 4, income: 2
ID: 800, age: 1, gender: 0, martial: 98, race: 81, birth: 76, lang: 63, occ: 73, income: 94
ID: 801, age: 93, gender: 57, martial: 49, race: 10, birth: 7, lang: 94, occ: 36, income: 12
ID: 802, age: 43, gender: 43, martial: 87, race: 41, birth: 30, lang: 61, occ: 9, income: 72
ID: 803, age: 25, gender: 58, martial: 1, race: 31, birth: 59, lang: 86, occ: 10, income: 91
ID: 804, age: 37, gender: 13, martial: 2, race: 72, birth: 60, lang: 2, occ: 74, income: 27
ID: 805, age: 82, gender: 46, martial: 5, race: 57, birth: 53, lang: 96, occ: 8, income: 90
ID: 806, age: 37, gender: 50, martial: 7, race: 46, birth: 55, lang: 12, occ: 59, income: 14
ID: 807, age: 69, gender: 73, martial: 6, race: 42, birth: 48, lang: 48, occ: 88, income: 17
ID: 808, age: 24, gender: 42, martial: 94, race: 81, birth: 5, lang: 81, occ: 27, income: 80
ID: 809, age: 62, gender: 46, martial: 23, race: 96, birth: 64, lang: 77, occ: 90, income: 54
ID: 810, age: 34, gender: 17, martial: 20, race: 17, birth: 80, lang: 18, occ: 10, income: 82
ID: 811, age: 56, gender: 24, martial: 7, race: 23, birth: 3, lang: 82, occ: 17, income: 61
ID: 812, age: 6, gender: 92, martial: 55, race: 51, birth: 68, lang: 61, occ: 5, income: 87
ID: 813, age: 78, gender: 56, martial: 68, race: 44, birth: 93, lang: 22, occ: 21, income: 45
ID: 814, age: 7, gender: 29, martial: 27, race: 46, birth: 95, lang: 58, occ: 26, income: 78
ID: 815, age: 9, gender: 76, martial: 86, race: 22, birth: 20, lang: 62, occ: 63, income: 44
ID: 816, age: 93, gender: 53, martial: 74, race: 96, birth: 95, lang: 30, occ: 89, income: 43
ID: 817, age: 73, gender: 23, martial: 43, race: 43, birth: 92, lang: 87, occ: 75, income: 96
ID: 818, age: 57, gender: 27, martial: 49, race: 61, birth: 67, lang: 68, occ: 33, income: 69
ID: 819, age: 23, gender: 48, martial: 57, race: 28, birth: 86, lang: 29, occ: 41, income: 64
